Repository,File,Commit Message
Mirantis/puppet-memcached,manifests/params.pp,fix unix socket support
Mirantis/puppet-memcached,templates/memcached.conf.erb,fix unix socket support
Mirantis/puppet-memcached,manifests/init.pp,"Merge pull request #9 from acceso/master

Support for Unix sockets and verbosity. "
Mirantis/puppet-memcached,templates/memcached.conf.erb,"Merge pull request #9 from acceso/master

Support for Unix sockets and verbosity. "
Mirantis/puppet-memcached,spec/fixtures/manifests/site.pp,"Merge pull request #10 from fcharlier/rake_spec_exit_status

Fix rake spec exit status "
Mirantis/puppet-memcached,manifests/init.pp,Saner defaults and cosmetic template improvements.
Mirantis/puppet-memcached,templates/memcached.conf.erb,Saner defaults and cosmetic template improvements.
Mirantis/puppet-memcached,spec/fixtures/manifests/site.pp,"rake spec runs without modification

Add an empty site.pp file in spec/fixtures/manifests
Update spec_helper.rb to find the manifest in fixtures"
Mirantis/puppet-memcached,manifests/init.pp,need false not to cross the condition.
Mirantis/puppet-memcached,manifests/init.pp,Added support for Unix sockets and verbosity.
Mirantis/puppet-memcached,templates/memcached.conf.erb,Added support for Unix sockets and verbosity.
Mirantis/puppet-memcached,manifests/params.pp,"Merge pull request #8 from vaneldik/master

Using $::osfamily to make it work on RedHat derivatives "
Mirantis/puppet-memcached,manifests/params.pp,Use $::osfamily in stead of $::operatingsystem
Mirantis/puppet-memcached,manifests/params.pp,"Merge pull request #6 from derekhiggins/fedora_testing

Adding fedora support "
Mirantis/puppet-memcached,manifests/params.pp,"Adding fedora support

Handled the same as RHEL"
Mirantis/puppet-memcached,manifests/init.pp,"Merge pull request #3 from bodepd/user_default_refactor

Simplify looking up user defaults from params namespace "
Mirantis/puppet-memcached,templates/memcached.conf.erb,"Merge pull request #3 from bodepd/user_default_refactor

Simplify looking up user defaults from params namespace "
Mirantis/puppet-memcached,templates/memcached_sysconfig.erb,"Merge pull request #3 from bodepd/user_default_refactor

Simplify looking up user defaults from params namespace "
Mirantis/puppet-memcached,manifests/init.pp,"Simplify looking up user defaults from params namespace

This commit simplifies the process by which the default
value of $user is determined when not provided.

The memcached class inherits from the params class so
that the params class defaults are accessible as
parameter defaults.

It is worth noting that this code will not work with versions
2.6.0 -> 2.6.5

It is also worth noting that this will probably just be a
temporary refactor until hiera becomes more pervasive."
Mirantis/puppet-memcached,templates/memcached.conf.erb,"Simplify looking up user defaults from params namespace

This commit simplifies the process by which the default
value of $user is determined when not provided.

The memcached class inherits from the params class so
that the params class defaults are accessible as
parameter defaults.

It is worth noting that this code will not work with versions
2.6.0 -> 2.6.5

It is also worth noting that this will probably just be a
temporary refactor until hiera becomes more pervasive."
Mirantis/puppet-memcached,templates/memcached_sysconfig.erb,"Simplify looking up user defaults from params namespace

This commit simplifies the process by which the default
value of $user is determined when not provided.

The memcached class inherits from the params class so
that the params class defaults are accessible as
parameter defaults.

It is worth noting that this code will not work with versions
2.6.0 -> 2.6.5

It is also worth noting that this will probably just be a
temporary refactor until hiera becomes more pervasive."
Mirantis/puppet-memcached,manifests/init.pp,style guide changes
Mirantis/puppet-memcached,manifests/params.pp,style guide changes
Mirantis/puppet-memcached,templates/memcached.conf.erb,style guide changes
Mirantis/puppet-memcached,templates/memcached_sysconfig.erb,style guide changes
Mirantis/puppet-memcached,manifests/init.pp,"Merge pull request #2 from bramswenson/master

CentOS/Redhat support "
Mirantis/puppet-memcached,manifests/params.pp,"Merge pull request #2 from bramswenson/master

CentOS/Redhat support "
Mirantis/puppet-memcached,templates/memcached.conf.erb,"Merge pull request #2 from bramswenson/master

CentOS/Redhat support "
Mirantis/puppet-memcached,templates/memcached_sysconfig.erb,"Merge pull request #2 from bramswenson/master

CentOS/Redhat support "
Mirantis/puppet-memcached,manifests/init.pp,CentOS support
Mirantis/puppet-memcached,manifests/params.pp,CentOS support
Mirantis/puppet-memcached,templates/memcached.conf.erb,CentOS support
Mirantis/puppet-memcached,templates/memcached_sysconfig.erb,CentOS support
Mirantis/puppet-memcached,manifests/config.pp,"Merge pull request #1 from bodepd/refactor

Refactor Configure WhiteSource for GitHub.com"
Mirantis/puppet-memcached,manifests/init.pp,"Merge pull request #1 from bodepd/refactor

Refactor Configure WhiteSource for GitHub.com"
Mirantis/puppet-memcached,manifests/install.pp,"Merge pull request #1 from bodepd/refactor

Refactor Configure WhiteSource for GitHub.com"
Mirantis/puppet-memcached,manifests/params.pp,"Merge pull request #1 from bodepd/refactor

Refactor Configure WhiteSource for GitHub.com"
Mirantis/puppet-memcached,manifests/service.pp,"Merge pull request #1 from bodepd/refactor

Refactor Configure WhiteSource for GitHub.com"
Mirantis/puppet-memcached,templates/memcached.conf.erb,"Merge pull request #1 from bodepd/refactor

Refactor Configure WhiteSource for GitHub.com"
Mirantis/puppet-mmm,manifests/agent.pp,"Complete setup of an MMM cluster.

Also works when agent and monitor are on the same node"
Mirantis/puppet-mmm,manifests/agent/config.pp,"Complete setup of an MMM cluster.

Also works when agent and monitor are on the same node"
Mirantis/puppet-mmm,manifests/cluster/config.pp,"Complete setup of an MMM cluster.

Also works when agent and monitor are on the same node"
Mirantis/puppet-mmm,manifests/common/config.pp,"Complete setup of an MMM cluster.

Also works when agent and monitor are on the same node"
Mirantis/puppet-mmm,manifests/monitor.pp,"Complete setup of an MMM cluster.

Also works when agent and monitor are on the same node"
Mirantis/puppet-mmm,manifests/agent/config.pp,"Merge branch 'master' of github.com:Tribily/puppet-mmm

Conflicts:
	manifests/agent.pp"
Mirantis/puppet-mmm,manifests/agent.pp,Change from mariadb server to mysql server
Mirantis/puppet-mmm,manifests/agent.pp,Switch from mariadb module dependency to puppetlabs-mysql module dependency
Mirantis/puppet-mmm,manifests/agent/config.pp,Switch from mariadb module dependency to puppetlabs-mysql module dependency
Mirantis/puppet-mmm,manifests/agent/config.pp,"Merge pull request #1 from joostfaassen/master

Fork req for privileges Configure WhiteSource for GitHub.com"
Mirantis/puppet-mmm,manifests/agent/config.pp,"Added CREATE, ALTER + DROP privileges to writer-user"
Mirantis/puppet-mmm,manifests/agent/config.pp,fixed outlining and syntax fixes
Mirantis/puppet-mmm,manifests/common/config.pp,fixed outlining and syntax fixes
Mirantis/puppet-mmm,manifests/monitor.pp,fixed outlining and syntax fixes
Mirantis/puppet-mmm,manifests/monitor/config.pp,fixed outlining and syntax fixes
Mirantis/puppet-mmm,manifests/params.pp,fixed outlining and syntax fixes
Mirantis/puppet-mmm,manifests/agent.pp,Adding mmm:params class so that it can be properly used
Mirantis/puppet-mmm,manifests/agent/config.pp,Adding mmm:params class so that it can be properly used
Mirantis/puppet-mmm,manifests/cluster/config.pp,Adding mmm:params class so that it can be properly used
Mirantis/puppet-mmm,manifests/common.pp,Adding mmm:params class so that it can be properly used
Mirantis/puppet-mmm,manifests/monitor.pp,Adding mmm:params class so that it can be properly used
Mirantis/puppet-mmm,manifests/monitor/config.pp,Adding mmm:params class so that it can be properly used
Mirantis/puppet-mmm,manifests/agent.pp,Make /etc/mysql-mmm more managed..
Mirantis/puppet-mmm,manifests/agent/config.pp,reader users need to be accessed from the localsubnet same with writer users. No point access being granted from the floating virtual ip to the DB
Mirantis/puppet-mmm,manifests/cluster/config.pp,fix assignment of user to password
Mirantis/puppet-mmm,manifests/agent/config.pp,fix mariadb user create define to have unique name
Mirantis/puppet-mmm,manifests/agent/config.pp,Add support for granting reader rigths on all reader virtual ips
Mirantis/puppet-mmm,manifests/agent/config.pp,Add reader and writer IPs to agent config so we can grant rights to users properly
Mirantis/puppet-mmm,manifests/cluster/config.pp,Add reader and writer IPs to agent config so we can grant rights to users properly
Mirantis/puppet-mmm,manifests/agent/config.pp,Add package dependencies to service resources
Mirantis/puppet-mmm,manifests/monitor/config.pp,Add package dependencies to service resources
Mirantis/puppet-mmm,manifests/monitor/config.pp,Add package dependencies to service resources
Mirantis/puppet-mmm,templates/mmm_mon.conf.erb,fix ip list generation for puppet2.6 (flattened arrays) and puppet2.7 (unflattened arrays)
Mirantis/puppet-mmm,manifests/agent/config.pp,Merge branch 'master' of github.com:Tribily/puppet-mmm
Mirantis/puppet-mmm,manifests/cluster/config.pp,Merge branch 'master' of github.com:Tribily/puppet-mmm
Mirantis/puppet-mmm,manifests/cluster/config.pp,support puppet 2.6.2 by flattening arrays
Mirantis/puppet-mmm,manifests/common/config.pp,support puppet 2.6.2 by flattening arrays
Mirantis/puppet-mmm,manifests/monitor/config.pp,support puppet 2.6.2 by flattening arrays
Mirantis/puppet-mmm,templates/mmm_common.conf.erb,support puppet 2.6.2 by flattening arrays
Mirantis/puppet-mmm,templates/mmm_mon.conf.erb,support puppet 2.6.2 by flattening arrays
Mirantis/puppet-mmm,manifests/agent/config.pp,"* remove debian-sys-maint resource from mmm::agent, it doesn't belong there.
* Only create reader_user if it is specified"
Mirantis/puppet-mmm,manifests/cluster/config.pp,"* remove debian-sys-maint resource from mmm::agent, it doesn't belong there.
* Only create reader_user if it is specified"
Mirantis/puppet-mmm,manifests/agent/config.pp,remove management of debian-sys-maint as $mariadb::params::debian_sys_maint_pass will not work
Mirantis/puppet-mmm,manifests/cluster/config.pp,add documentation for rest of parameters
Mirantis/puppet-mmm,manifests/common/config.pp,add params class to mmm config recipe
Mirantis/puppet-mmm,templates/mmm_mon.conf.erb,proper if statement
Mirantis/puppet-mmm,templates/mon-init-d.erb,proper if statement
Mirantis/puppetlabs-mysql,manifests/server.pp,Merge branch 'custom-setup-class'
Mirantis/puppetlabs-mysql,manifests/config.pp,Parameterized pidfile; critical for successful first restart
Mirantis/puppetlabs-mysql,manifests/params.pp,Parameterized pidfile; critical for successful first restart
Mirantis/puppetlabs-mysql,spec/fixtures/manifests/site.pp,Parameterized pidfile; critical for successful first restart
Mirantis/puppetlabs-mysql,templates/my.cnf.erb,Parameterized pidfile; critical for successful first restart
Mirantis/puppetlabs-mysql,manifests/server.pp,"Customizable setup class for package/service.

E.g. to transparently use galera packages, which require
not only a different package name, but a special setup
procedure, but afterwards can be used as regular mysql."
Mirantis/puppetlabs-mysql,manifests/config.pp,"Merge pull request #97 from bodepd/revert

Revert ""Merge pull request #90 from emonty/master"" "
Mirantis/puppetlabs-mysql,manifests/params.pp,"Merge pull request #97 from bodepd/revert

Revert ""Merge pull request #90 from emonty/master"" "
Mirantis/puppetlabs-mysql,manifests/server.pp,"Merge pull request #97 from bodepd/revert

Revert ""Merge pull request #90 from emonty/master"" "
Mirantis/puppetlabs-mysql,templates/apparmor.usr.sbin.mysqld.erb,"Merge pull request #97 from bodepd/revert

Revert ""Merge pull request #90 from emonty/master"" "
Mirantis/puppetlabs-mysql,templates/my.cnf.erb,"Merge pull request #97 from bodepd/revert

Revert ""Merge pull request #90 from emonty/master"" "
Mirantis/puppetlabs-mysql,manifests/config.pp,"Revert ""Merge pull request #90 from emonty/master""

This reverts commit 063d72493c776db2e036c1f1fada0702ac8636f5, reversing
changes made to 9c10b3a6c3f99dcdc44272325ba2056ed4877d51. "
Mirantis/puppetlabs-mysql,manifests/params.pp,"Revert ""Merge pull request #90 from emonty/master""

This reverts commit 063d72493c776db2e036c1f1fada0702ac8636f5, reversing
changes made to 9c10b3a6c3f99dcdc44272325ba2056ed4877d51. "
Mirantis/puppetlabs-mysql,manifests/server.pp,"Revert ""Merge pull request #90 from emonty/master""

This reverts commit 063d72493c776db2e036c1f1fada0702ac8636f5, reversing
changes made to 9c10b3a6c3f99dcdc44272325ba2056ed4877d51. "
Mirantis/puppetlabs-mysql,templates/apparmor.usr.sbin.mysqld.erb,"Revert ""Merge pull request #90 from emonty/master""

This reverts commit 063d72493c776db2e036c1f1fada0702ac8636f5, reversing
changes made to 9c10b3a6c3f99dcdc44272325ba2056ed4877d51. "
Mirantis/puppetlabs-mysql,templates/my.cnf.erb,"Revert ""Merge pull request #90 from emonty/master""

This reverts commit 063d72493c776db2e036c1f1fada0702ac8636f5, reversing
changes made to 9c10b3a6c3f99dcdc44272325ba2056ed4877d51. "
Mirantis/puppetlabs-mysql,manifests/config.pp,"Merge pull request #90 from emonty/master

Add a bunch of new parameters "
Mirantis/puppetlabs-mysql,manifests/params.pp,"Merge pull request #90 from emonty/master

Add a bunch of new parameters "
Mirantis/puppetlabs-mysql,manifests/server.pp,"Merge pull request #90 from emonty/master

Add a bunch of new parameters "
Mirantis/puppetlabs-mysql,templates/apparmor.usr.sbin.mysqld.erb,"Merge pull request #90 from emonty/master

Add a bunch of new parameters "
Mirantis/puppetlabs-mysql,templates/my.cnf.erb,"Merge pull request #90 from emonty/master

Add a bunch of new parameters "
Mirantis/puppetlabs-mysql,manifests/params.pp,"Merge pull request #96 from branan/missing_curly_brace

Put that curly brace in the right place this time "
Mirantis/puppetlabs-mysql,manifests/params.pp,Put that curly brace in the right place this time
Mirantis/puppetlabs-mysql,manifests/params.pp,"Merge pull request #95 from branan/missing_curly_brace

Add a missing curly brace "
Mirantis/puppetlabs-mysql,manifests/params.pp,Add a missing curly brace
Mirantis/puppetlabs-mysql,manifests/params.pp,"Merge pull request #94 from hunner/amazon-linux

Add support for Amazon Linux. "
Mirantis/puppetlabs-mysql,manifests/params.pp,Add support for Amazon Linux.
Mirantis/puppetlabs-mysql,manifests/params.pp,Add apparmor support.
Mirantis/puppetlabs-mysql,manifests/server.pp,Add apparmor support.
Mirantis/puppetlabs-mysql,templates/apparmor.usr.sbin.mysqld.erb,Add apparmor support.
Mirantis/puppetlabs-mysql,manifests/config.pp,"Merge pull request #73 from razorsedge/mysqladmin_passwd

Escape $root_password during execs. "
Mirantis/puppetlabs-mysql,manifests/config.pp,"Escape $root_password during execs.

Some characters used in a password can cause the shell in an exec to do
unexpected things unless the password is enclosed in single quotes.
Updated the rspec tests to deal with the password quoting."
Mirantis/puppetlabs-mysql,manifests/config.pp,Add parameterization changes from wikipedia.
Mirantis/puppetlabs-mysql,manifests/params.pp,Add parameterization changes from wikipedia.
Mirantis/puppetlabs-mysql,templates/my.cnf.erb,Add parameterization changes from wikipedia.
Mirantis/puppetlabs-mysql,manifests/server.pp,"Merge pull request #81 from bodepd/enabled_param

Add enabled parameter to mysql::server "
Mirantis/puppetlabs-mysql,manifests/server.pp,"Add enabled parameter to mysql::server

This parameter can be used to specify whether the service
should be running.

It has been implemented to allow installations of mysql::server to
be in passive mode for HA."
Mirantis/puppetlabs-nova,manifests/network/bridge.pp,"Merge pull request #214 from puppetlabs/folsom

Folsom "
Mirantis/puppetlabs-nova,manifests/volume/san.pp,"Merge pull request #214 from puppetlabs/folsom

Folsom "
Mirantis/puppetlabs-nova,manifests/volume/san.pp,"Merge pull request #212 from Mirantis/volume-san

Add nova-volume san support "
Mirantis/puppetlabs-nova,manifests/keystone/auth.pp,"Merge pull request #213 from derekhiggins/https_endpoint

Adding the ability to specify https for the public endpoint "
Mirantis/puppetlabs-nova,manifests/keystone/auth.pp,Adding the ability to specify https for the public endpoint
Mirantis/puppetlabs-nova,manifests/network/bridge.pp,"Merge pull request #201 from Mirantis/centos-network-bridge

RedHad support in nova::network::bridge "
Mirantis/puppetlabs-nova,manifests/network/bridge.pp,RedHad support in nova::network::bridge
Mirantis/puppetlabs-nova,manifests/volume/san.pp,Add nova-volume san support
Mirantis/puppetlabs-nova,manifests/api.pp,"Merge pull request #196 from aimonb/master

Implement volume_api_class as an option "
Mirantis/puppetlabs-nova,manifests/api.pp,Implement volume_api_class as an option
Mirantis/puppetlabs-nova,manifests/api.pp,"Merge pull request #195 from puppetlabs/master

merge folsom changes from master "
Mirantis/puppetlabs-nova,manifests/compute/libvirt.pp,"Merge pull request #195 from puppetlabs/master

merge folsom changes from master "
Mirantis/puppetlabs-nova,manifests/keystone/auth.pp,"Merge pull request #195 from puppetlabs/master

merge folsom changes from master "
Mirantis/puppetlabs-nova,manifests/manage/network.pp,"Merge pull request #195 from puppetlabs/master

merge folsom changes from master "
Mirantis/puppetlabs-nova,manifests/migration/libvirt.pp,"Merge pull request #195 from puppetlabs/master

merge folsom changes from master "
Mirantis/puppetlabs-nova,manifests/network.pp,"Merge pull request #195 from puppetlabs/master

merge folsom changes from master "
Mirantis/puppetlabs-nova,manifests/utilities.pp,"Merge pull request #195 from puppetlabs/master

merge folsom changes from master "
Mirantis/puppetlabs-nova,manifests/compute/libvirt.pp,"Merge pull request #193 from aimonb/master

Removed duplicate statement block "
Mirantis/puppetlabs-nova,manifests/compute/libvirt.pp,Remove duplicate statement block
Mirantis/puppetlabs-nova,manifests/compute/libvirt.pp,"Merge pull request #189 from jtopjian/folsom-rebase

Changes "
Mirantis/puppetlabs-nova,manifests/keystone/auth.pp,"Merge pull request #189 from jtopjian/folsom-rebase

Changes "
Mirantis/puppetlabs-nova,manifests/manage/network.pp,"Merge pull request #189 from jtopjian/folsom-rebase

Changes "
Mirantis/puppetlabs-nova,manifests/migration/libvirt.pp,"Merge pull request #189 from jtopjian/folsom-rebase

Changes "
Mirantis/puppetlabs-nova,manifests/network.pp,"Merge pull request #189 from jtopjian/folsom-rebase

Changes "
Mirantis/puppetlabs-nova,manifests/keystone/auth.pp,"Do not create nova-volume if cinder is enabled. Removed unused defined
type."
Mirantis/puppetlabs-nova,manifests/migration/libvirt.pp,"Do not create nova-volume if cinder is enabled. Removed unused defined
type."
Mirantis/puppetlabs-nova,manifests/compute/libvirt.pp,Added migration support
Mirantis/puppetlabs-nova,manifests/manage/network.pp,vlan fixes
Mirantis/puppetlabs-nova,manifests/network.pp,vlan fixes
Mirantis/puppetlabs-nova,manifests/utilities.pp,"Merge pull request #188 from aimonb/master

wrap utilities packages in a 'if !defined' to prevent conflict with rvm module "
Mirantis/puppetlabs-nova,manifests/utilities.pp,wrap utilities packages in a if \!defined to prevent conflict with rvm module
Mirantis/puppetlabs-nova,manifests/utilities.pp,wrap utilities packages in a if \!defined to prevent conflict with rvm module
Mirantis/puppetlabs-nova,manifests/utilities.pp,wrap utilities packages in a if \!defined to prevent conflict with rvm module
Mirantis/puppetlabs-nova,manifests/utilities.pp,wrap utilities packages in a if \!defined to prevent conflict with rvm module
Mirantis/puppetlabs-nova,manifests/api.pp,"Merge pull request #187 from bodepd/api_deps_redhat

Add a coupld of api deps "
Mirantis/puppetlabs-nova,manifests/api.pp,"Add a coupld of api deps

- nova-common should be installed first
- keystone client libs should be installed."
Mirantis/puppetlabs-nova,manifests/utilities.pp,"Merge pull request #186 from bodepd/redhat_no_utils

do not install utilities on RHEL. "
Mirantis/puppetlabs-nova,manifests/utilities.pp,do not install utilities on RHEL.
Mirantis/puppetlabs-nova,manifests/compute/libvirt.pp,"Merge pull request #185 from puppetlabs/master

merge up changes from master "
Mirantis/puppetlabs-nova,manifests/compute/libvirt.pp,"Merge pull request #183 from bodepd/remove_invalid_code

remove $::nova::params::libvirt_type_kvm package "
Mirantis/puppetlabs-nova,manifests/compute/libvirt.pp,"remove $::nova::params::libvirt_type_kvm package

I am not sure where this code came from.

It is a bug, it refers to a params value that has never
existed in the projects history."
Mirantis/puppetlabs-rabbitmq,manifests/server.pp,Cluster support
Mirantis/puppetlabs-rabbitmq,manifests/repo/rhel.pp,"Merge pull request #25 from vjanelle/master

RPM/RHEL support "
Mirantis/puppetlabs-rabbitmq,manifests/repo/rhel.pp,Adding RPM/RHEL support
Mirantis/puppetlabs-rabbitmq,manifests/server.pp,"Merge pull request #23 from bodepd/style_update

Align various arrows "
Mirantis/puppetlabs-rabbitmq,manifests/service.pp,"Merge pull request #23 from bodepd/style_update

Align various arrows "
Mirantis/puppetlabs-rabbitmq,manifests/server.pp,"Align various arrows

To be in alignment with Style Guide"
Mirantis/puppetlabs-rabbitmq,manifests/service.pp,"Align various arrows

To be in alignment with Style Guide"
Mirantis/puppetlabs-rabbitmq,manifests/repo/apt.pp,"Merge pull request #22 from rhyselsmore/patch-1

Updated the requirements "
Mirantis/puppetlabs-rabbitmq,manifests/repo/apt.pp,Updated the requirements to also include puppetlabs-stdlib due to the validate_re function
Mirantis/puppetlabs-rabbitmq,manifests/server.pp,"Merge pull request #18 from jmchilton/allow-specify-bind-address

Allow for easy specification of ip address for rabbitmq to bind to. "
Mirantis/puppetlabs-rabbitmq,spec/fixtures/manifests/site.pp,"Merge pull request #18 from jmchilton/allow-specify-bind-address

Allow for easy specification of ip address for rabbitmq to bind to. "
Mirantis/puppetlabs-rabbitmq,templates/rabbitmq-env.conf.erb,"Merge pull request #18 from jmchilton/allow-specify-bind-address

Allow for easy specification of ip address for rabbitmq to bind to. "
Mirantis/puppetlabs-rabbitmq,spec/fixtures/manifests/site.pp,"More updates to rspec setup to enable rspec-puppet testing: add empty site.pp fixture, add module fixtures directory to .gitignore, updates to spec_helper.rb based on same file puppetlabs-nova."
Mirantis/puppetlabs-rabbitmq,manifests/server.pp,Allow for specification of ip address for rabbitmq to bind to.
Mirantis/puppetlabs-rabbitmq,templates/rabbitmq-env.conf.erb,Allow for specification of ip address for rabbitmq to bind to.
Mirantis/puppetlabs-rsync,manifests/init.pp,"Merge pull request #18 from branan/add_rsync_ordering

Ensure that the rsync package is installed before rsync gets are attempted "
Mirantis/puppetlabs-rsync,manifests/init.pp,Ensure that the rsync package is installed before rsync gets are attempted
Mirantis/puppetlabs-rsync,manifests/server.pp,"Merge pull request #15 from fcharlier/fc/use_chroot_parameter

Add a use_chroot parameter "
Mirantis/puppetlabs-rsync,templates/header.erb,"Merge pull request #15 from fcharlier/fc/use_chroot_parameter

Add a use_chroot parameter "
Mirantis/puppetlabs-rsync,manifests/server.pp,"Add a use_chroot parameter

Previously the rsync parameter 'use chroot' was hardcoded to 'yes'.
Make it a parameter. Defaults to 'yes'."
Mirantis/puppetlabs-rsync,templates/header.erb,"Add a use_chroot parameter

Previously the rsync parameter 'use chroot' was hardcoded to 'yes'.
Make it a parameter. Defaults to 'yes'."
Mirantis/puppetlabs-rsync,manifests/get.pp,"Merge pull request #13 from bodepd/rsync_get_idempotency

Make rsync::get idempotent "
Mirantis/puppetlabs-rsync,manifests/server/module.pp,"Merge pull request #11 from fcharlier/auth

Implement restrictions for modules "
Mirantis/puppetlabs-rsync,templates/module.erb,"Merge pull request #11 from fcharlier/auth

Implement restrictions for modules "
Mirantis/puppetlabs-rsync,manifests/server/module.pp,"Implement restrictions for modules

Add support for modules directives :

+ secrets file
+ auth users
+ hosts allow
+ hosts deny"
Mirantis/puppetlabs-rsync,templates/module.erb,"Implement restrictions for modules

Add support for modules directives :

+ secrets file
+ auth users
+ hosts allow
+ hosts deny"
Mirantis/puppetlabs-rsync,manifests/get.pp,"Make rsync::get idempotent

This commit makes the rsync::get define idenpotent. It does this by adding
a dry-run rsync call as on onlyif params that ensures that rsync will
only create an event if the file currently needs to be updated.

This change has been added to ensure that the rsync::get define does not
constantly spew events when its used."
Mirantis/puppetlabs-rsync,spec/fixtures/manifests/site.pp,"Merge pull request #12 from branan/spec_testing

Add initial spec testing using the puppetlabs_spec_helper gem "
Mirantis/puppetlabs-rsync,spec/fixtures/manifests/site.pp,Add initial spec testing using the puppetlabs_spec_helper gem
Mirantis/puppetlabs-rsync,manifests/get.pp,"Merge pull request #10 from ody/add_path_attribute

A path needs to be defined from Exec resources. "
Mirantis/puppetlabs-rsync,manifests/get.pp,"A path needs to be defined from Exec resources.

  Add a path attribute to the Exec resource used in rsync::get defined
  type.

  Previously a user would get an error if they haven't defined a
  resource default for Exec."
Mirantis/puppetlabs-rsync,manifests/server.pp,"Merge pull request #7 from ghoneycutt/noticket/master/motd_support_actually_works

enables motd to actually work "
Mirantis/puppetlabs-rsync,manifests/server/module.pp,"Merge pull request #7 from ghoneycutt/noticket/master/motd_support_actually_works

enables motd to actually work "
Mirantis/puppetlabs-rsync,templates/header.erb,"Merge pull request #7 from ghoneycutt/noticket/master/motd_support_actually_works

enables motd to actually work "
Mirantis/puppetlabs-rsync,templates/module.erb,"Merge pull request #7 from ghoneycutt/noticket/master/motd_support_actually_works

enables motd to actually work "
Mirantis/puppetlabs-rsync,tests/repo.pp,"Merge pull request #7 from ghoneycutt/noticket/master/motd_support_actually_works

enables motd to actually work "
Mirantis/puppetlabs-rsync,tests/server_with_motd.pp,"Merge pull request #7 from ghoneycutt/noticket/master/motd_support_actually_works

enables motd to actually work "
Mirantis/puppetlabs-rsync,manifests/server.pp,enables motd to actually work
Mirantis/puppetlabs-rsync,manifests/server/module.pp,enables motd to actually work
Mirantis/puppetlabs-rsync,templates/header.erb,enables motd to actually work
Mirantis/puppetlabs-rsync,templates/module.erb,enables motd to actually work
Mirantis/puppetlabs-rsync,tests/repo.pp,enables motd to actually work
Mirantis/puppetlabs-rsync,tests/server_with_motd.pp,enables motd to actually work
Mirantis/puppetlabs-rsync,manifests/get.pp,"updating module to comply with style guide

now passes puppet-lint"
Mirantis/puppetlabs-rsync,manifests/init.pp,"updating module to comply with style guide

now passes puppet-lint"
Mirantis/puppetlabs-rsync,manifests/repo.pp,"updating module to comply with style guide

now passes puppet-lint"
Mirantis/puppetlabs-rsync,manifests/server.pp,"updating module to comply with style guide

now passes puppet-lint"
Mirantis/puppetlabs-rsync,manifests/server/module.pp,"updating module to comply with style guide

now passes puppet-lint"
Mirantis/puppetlabs-rsync,pkg/ghoneycutt-rsync-1.0.0/manifests/init.pp,removing binary data - pkg/
Mirantis/puppetlabs-rsync,pkg/ghoneycutt-rsync-1.0.0/manifests/repo.pp,removing binary data - pkg/
Mirantis/puppetlabs-rsync,pkg/ghoneycutt-rsync-1.0.0/manifests/server.pp,removing binary data - pkg/
Mirantis/puppetlabs-rsync,pkg/ghoneycutt-rsync-1.0.0/templates/module.erb,removing binary data - pkg/
Mirantis/puppetlabs-rsync,pkg/ghoneycutt-rsync-1.0.0/tests/init.pp,removing binary data - pkg/
Mirantis/puppetlabs-rsync,pkg/ghoneycutt-rsync-1.0.1/manifests/init.pp,removing binary data - pkg/
Mirantis/puppetlabs-rsync,pkg/ghoneycutt-rsync-1.0.1/manifests/repo.pp,removing binary data - pkg/
Mirantis/puppetlabs-rsync,pkg/ghoneycutt-rsync-1.0.1/manifests/server.pp,removing binary data - pkg/
Mirantis/puppetlabs-rsync,pkg/ghoneycutt-rsync-1.0.1/templates/module.erb,removing binary data - pkg/
Mirantis/puppetlabs-rsync,pkg/ghoneycutt-rsync-1.0.1/tests/init.pp,removing binary data - pkg/
Mirantis/puppetlabs-rsync,manifests/init.pp,"Merge pull request #1 from ghoneycutt/noticket/master/remove_dependency_on_ghoneycutt_generic

removing dependency on ghoneycutt/generic Configure WhiteSource for GitHub.com"
Mirantis/puppetlabs-rsync,manifests/repo.pp,"Merge pull request #1 from ghoneycutt/noticket/master/remove_dependency_on_ghoneycutt_generic

removing dependency on ghoneycutt/generic Configure WhiteSource for GitHub.com"
Mirantis/puppetlabs-rsync,manifests/init.pp,removing dependency on ghoneycutt/generic
Mirantis/puppetlabs-rsync,manifests/repo.pp,removing dependency on ghoneycutt/generic
Mirantis/puppetlabs-rsync,manifests/server.pp,Merge branch 'master' of github.com:puppetlabs/puppetlabs-rsync
Mirantis/puppetlabs-rsync,manifests/server.pp,"Merge pull request #2 from fcharlier/rsync_package_before_refresh_xinetd

xinetd requires the rsync binary to exist "
Mirantis/puppetlabs-rsync,manifests/server.pp,"xinetd requires the rsync binary to exist

Ensure the package is installed before the rsync service is added to
xinetd"
Mirantis/puppetlabs-rsync,manifests/server.pp,Merge branch 'master' of github.com:puppetlabs/puppetlabs-rsync
Mirantis/puppetlabs-rsync,manifests/server.pp,"Merge pull request #1 from bodepd/master

Set bind address when using xinetd Configure WhiteSource for GitHub.com"
Mirantis/puppet-ssh,manifests/params.pp,"Merge pull request #6 from makefu/master

Add Support for CentOS and RedHat "
Mirantis/puppet-ssh,manifests/params.pp,"add support for CentOS and RHEL

these systems are basically the same as the already provided fedora OS"
